soc_code,occ_title,employer_name,agc_type,url,url_type,source_type
47-2061,Construction Laborers,Sargent Corporation,General Contractors,https://sargent.us/careers/,company_site,local_employer
47-2061,Construction Laborers,Scott Construction Corporation,General Contractors,https://www.scottcon.com/,company_site,local_employer
47-2061,Construction Laborers,Seal Tight Waterproofing & Fire Stopping,Specialty Contractors,https://www.indeed.com/jobs?q=Construction%20Laborers&l=Maine,indeed_fallback,local_employer
47-2061,Construction Laborers,"Shaw Brothers Construction, Inc",General Contractors,https://www.shawbrothers.com/careers/,company_site,local_employer
47-2061,Construction Laborers,"Shaw Earthworks, Inc",General Contractors,https://www.indeed.com/jobs?q=Construction%20Laborers&l=Maine,indeed_fallback,local_employer
47-2061,Construction Laborers,Sitelines PA,Specialty Contractors,https://www.indeed.com/jobs?q=Construction%20Laborers&l=Maine,indeed_fallback,local_employer
47-2061,Construction Laborers,"Soderberg Company, Inc",Specialty Contractors,https://soderbergconstruction.com/employment-application/,company_site,local_employer
47-2061,Construction Laborers,Starrett Snow & Landscape Services,Specialty Contractors,https://www.indeed.com/jobs?q=Construction%20Laborers&l=Maine,indeed_fallback,local_employer
47-2061,Construction Laborers,"Storey Brothers, Inc.",Specialty Contractors,https://www.indeed.com/jobs?q=Construction%20Laborers&l=Maine,indeed_fallback,local_employer
47-2061,Construction Laborers,The Lander Group,General Contractors,https://www.indeed.com/jobs?q=Construction%20Laborers&l=Maine,indeed_fallback,local_employer
47-2061,Construction Laborers,"Thompson's Tree Service, LLC",Specialty Contractors,https://www.indeed.com/jobs?q=Construction%20Laborers&l=Maine,indeed_fallback,local_employer
47-2061,Construction Laborers,Turner Construction Company,General Contractors,https://www.indeed.com/jobs?q=Construction%20Laborers&l=Maine,indeed_fallback,local_employer
47-2061,Construction Laborers,"Woods Excavating, LLC",Specialty Contractors,https://www.indeed.com/jobs?q=Construction%20Laborers&l=Maine,indeed_fallback,local_employer
47-2061,Construction Laborers,"Wright-Ryan Construction, Inc",General Contractors,https://www.indeed.com/jobs?q=Construction%20Laborers&l=Maine,indeed_fallback,local_employer
47-2061,Construction Laborers,"Wyman & Simpson, Inc",General Contractors,https://www.wymansimpsoninc.com/employment,company_site,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",ConstructionJobs.com,national,https://www.constructionjobs.com/,job_board,job_board
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",RoadTechs,national,https://www.roadtechs.com/wwwboard/,job_board,job_board
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Sargent,maine,https://www.sargentcorp.com/careers,job_board,job_board
47-2071,"Paving, Surfacing, and Tamping Equipment Operators","A.H. Grover, Inc",Specialty Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators","Aceto Earthworks, LLC",Specialty Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",American Defense Industrial,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Arthur C Dudley Contractor,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Bancroft Contractor Corp,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Beaupre's Construction LLC,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Bedard Excavation,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Bonneau & Son Excavation,Specialty Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Bowman Constructors,General Contractors,https://bowmanconstructors.com/careers-at-bowman/,company_site,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators","C. M. Cimino, Inc",General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators","CCB, Inc",General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",CEM DP Porter Contractor,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",CPM Constructors,General Contractors,https://www.cpmconstructors.com/job-openings,company_site,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Carl Huston Excavation,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Chase Excavating Inc.,Specialty Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Cianbro Corporation,General Contractors,https://www.cianbro.com/careers-list,company_site,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Coastal Maine General Contracting,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Consigli Construction,General Contractors,https://apply.workable.com/consigli-construction-1/?lng=en,company_site,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Copiam Asphalt Solutions,Specialty Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Coutts Bros,Specialty Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators","Crooker Construction, LLC",General Contractors,https://crookerconstruction.com/current-opportunities/,company_site,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators","Curtis Construction, LLC",Specialty Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Dearborn Brothers Construction,General Contractors,https://dearborn-brothers-construction.engagedtas.com/job/769641/multiple-positions,company_site,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Dirigo Materials,Specialty Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Doten's Construction,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",E. S. Boulos Company,Specialty Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",E. W. Littlefield Inc. & Sons,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Ed Pelletier & Sons Co.,General Contractors,https://users.neo.registeredsite.com/2/3/3/17486332/assets/Employee_Application.pdf,company_site,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators","Emery Lee & Sons, Inc.",General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators","Eurovia Atlantic Coast, LLC",General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",FMG Enterprises of New England Inc.,Specialty Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Gendron Corp.,General Contractors,https://gendroncorp.com/application/,company_site,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Glidden Excavating & Paving,Specialty Contractors,https://gliddenpaving.com/employment,company_site,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators","Gorham Sand & Gravel, Inc",Specialty Contractors,https://www.gsgravel.com/careers/?srsltid=AfmBOopciLdC3eminrn4Ga5WctfzpOVpwnNOYMf93EHCtdQmhL66heTo,company_site,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Great Falls Construction,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators","H. B. Fleming, Inc",General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",H. E. Callahan Construction Co,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Hahnel Bros. Inc.,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Hanscom Construction Corp,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators","Harold MacQuinn, Inc",General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Hebert Construction,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Hird Contracting,Specialty Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Homes of Acadia,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators","Hughes Bros, Inc",Specialty Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",J Pratt Construction,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Knowles Industrial Services,General Contractors,https://knowlesindustrial.com/join-our-team-2/,company_site,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Lajoie Brothers Inc.,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Landry/French Construction,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators","Langford & Low, Inc",General Contractors,https://langfordandlow.com/careers/,company_site,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Maine Design Build,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Maine Earth,General Contractors,https://www.maineearth.com/Job-Opportunities/,company_site,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Mariner Construction,Specialty Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",McGee Construction,General Contractors,https://mcgeeconstruction.com/careers,company_site,local_employer
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",N.M. Curtis Earthworks,General Contractors,https://www.indeed.com/jobs?q=Paving%2C%20Surfacing%2C%20and%20Tamping%20Equipment%20Operators&l=Maine,indeed_fallback,local_employer
